DEVICEID,LINE_TIMESTAMP,Q,P,T
LINE1,01-10-2020 08:56:11.606,,1.58,
LINE1,01-10-2020 08:56:25.606,,1.37,
LINE1,01-10-2020 08:56:26.106,,1.67,
LINE1,01-10-2020 08:56:36.607,,1.43,
LINE1,01-10-2020 08:56:39.777,0.05,1.52,17.85
LINE1,01-10-2020 08:57:39.776,0.05,1.6,17.82
LINE1,01-10-2020 08:57:40.110,,1.36,
LINE1,01-10-2020 08:57:41.110,,1.56,
LINE1,01-10-2020 08:57:59.111,,1.34,
LINE1,01-10-2020 08:58:00.111,,1.58,
LINE1,01-10-2020 08:58:31.111,,1.37,
LINE1,01-10-2020 08:58:39.775,0.05,1.58,17.96
LINE1,01-10-2020 08:59:39.777,0.05,1.57,17.94
LINE1,01-10-2020 09:00:02.606,,1.34,
LINE1,01-10-2020 09:00:03.606,,1.62,
LINE1,01-10-2020 09:00:39.776,0.05,1.5,18
LINE1,01-10-2020 09:01:39.777,0.05,1.43,17.95
LINE1,01-10-2020 09:01:44.606,,1.66,
LINE1,01-10-2020 09:02:28.606,,1.44,
LINE1,01-10-2020 09:02:39.776,0.05,1.51,18.17
LINE1,01-10-2020 09:02:43.607,,,17.95
LINE1,01-10-2020 09:02:57.607,,,18.16
LINE1,01-10-2020 09:03:39.776,0.05,1.56,18.16
LINE1,01-10-2020 09:04:22.610,,1.36,
LINE1,01-10-2020 09:04:23.611,,1.61,
LINE1,01-10-2020 09:04:39.776,0.05,1.55,18.16
LINE1,01-10-2020 09:05:39.776,0.05,1.49,18.17
LINE1,01-10-2020 09:06:39.776,0.05,1.58,18.16
LINE1,01-10-2020 09:07:19.600,,1.28,
LINE1,01-10-2020 09:07:20.600,,1.64,
LINE1,01-10-2020 09:07:39.776,0.05,1.57,18.22
LINE1,01-10-2020 09:08:08.102,,,18.01
LINE1,01-10-2020 09:08:13.101,,,17.8
LINE1,01-10-2020 09:08:23.601,,,17.56
LINE1,01-10-2020 09:08:32.601,,,17.34
LINE1,01-10-2020 09:08:39.776,0.05,1.57,17.28
LINE1,01-10-2020 09:08:57.101,,,17.5
LINE1,01-10-2020 09:09:13.601,,,17.72
LINE1,01-10-2020 09:09:39.776,0.05,1.52,17.73
LINE1,01-10-2020 09:10:01.601,,,17.95
LINE1,01-10-2020 09:10:39.776,0.05,1.52,17.94
LINE1,01-10-2020 09:11:18.106,,,18.17
LINE1,01-10-2020 09:11:19.106,,,17.95
LINE1,01-10-2020 09:11:24.106,,,18.16
LINE1,01-10-2020 09:11:39.776,0.05,1.49,18.15
LINE1,01-10-2020 09:12:39.776,0.05,1.64,18.16
LINE1,01-10-2020 09:12:43.600,,1.44,
LINE1,01-10-2020 09:13:25.100,,1.71,
LINE1,01-10-2020 09:13:28.100,,1.35,
LINE1,01-10-2020 09:13:29.100,,1.58,
LINE1,01-10-2020 09:13:39.777,0.05,1.6,18.16
LINE1,01-10-2020 09:13:52.600,,1.39,
LINE1,01-10-2020 09:13:53.600,,1.68,
LINE1,01-10-2020 09:14:13.100,,1.42,
LINE1,01-10-2020 09:14:18.100,,1.65,
LINE1,01-10-2020 09:14:28.100,,1.39,
LINE1,01-10-2020 09:14:28.101,,,17.96
LINE1,01-10-2020 09:14:29.100,,1.62,
LINE1,01-10-2020 09:14:37.102,,,18.18
LINE1,01-10-2020 09:14:39.776,0.05,1.59,18.05
LINE1,01-10-2020 09:15:15.100,,1.31,
LINE1,01-10-2020 09:15:16.100,,1.69,
LINE1,01-10-2020 09:15:21.600,,1.42,
LINE1,01-10-2020 09:15:22.600,,1.69,
LINE1,01-10-2020 09:15:25.600,,1.43,
LINE1,01-10-2020 09:15:39.777,0.05,1.6,18.07
LINE1,01-10-2020 09:16:04.600,,1.4,
LINE1,01-10-2020 09:16:05.600,,1.65,
LINE1,01-10-2020 09:16:35.601,,,17.84
LINE1,01-10-2020 09:16:39.776,0.05,1.64,18
LINE1,01-10-2020 09:16:39.781,,1.43,
LINE1,01-10-2020 09:16:59.600,,1.65,
LINE1,01-10-2020 09:17:02.602,,,17.79
LINE1,01-10-2020 09:17:23.602,,1.43,
LINE1,01-10-2020 09:17:39.777,0.05,1.62,17.95
LINE1,01-10-2020 09:17:58.605,,1.35,
LINE1,01-10-2020 09:17:59.605,,1.66,
LINE1,01-10-2020 09:18:24.607,,,17.72
LINE1,01-10-2020 09:18:29.605,,1.41,
LINE1,01-10-2020 09:18:31.605,,1.64,
LINE1,01-10-2020 09:18:39.776,0.05,1.56,17.84
LINE1,01-10-2020 09:19:39.777,0.05,1.55,17.73
LINE1,01-10-2020 09:20:39.777,0.05,1.53,17.71
LINE1,01-10-2020 09:21:31.600,,1.32,
LINE1,01-10-2020 09:21:32.600,,1.62,
LINE1,01-10-2020 09:21:39.776,0.05,1.52,17.73
LINE1,01-10-2020 09:21:55.600,,1.79,
LINE1,01-10-2020 09:21:57.600,,1.53,
LINE1,01-10-2020 09:22:39.777,0.05,1.57,17.73
LINE1,01-10-2020 09:23:17.601,,,17.51
LINE1,01-10-2020 09:23:23.601,,,17.72
LINE1,01-10-2020 09:23:39.775,0.05,1.41,17.73
LINE1,01-10-2020 09:23:41.600,,1.63,
LINE1,01-10-2020 09:24:00.102,,1.36,
LINE1,01-10-2020 09:24:03.102,,1.58,
LINE1,01-10-2020 09:24:18.604,,1.27,
LINE1,01-10-2020 09:24:19.604,,1.62,
LINE1,01-10-2020 09:24:22.605,,,17.5
LINE1,01-10-2020 09:24:26.606,,,17.73
LINE1,01-10-2020 09:24:29.605,,1.33,
LINE1,01-10-2020 09:24:30.605,,1.66,
LINE1,01-10-2020 09:24:31.605,,1.37,
LINE1,01-10-2020 09:24:32.605,,1.58,
LINE1,01-10-2020 09:24:32.606,,,17.5
LINE1,01-10-2020 09:24:39.776,0.05,1.56,17.61
LINE1,01-10-2020 09:25:10.605,,1.36,
LINE1,01-10-2020 09:25:13.605,,1.59,
LINE1,01-10-2020 09:25:39.776,0.05,1.52,17.56
LINE1,01-10-2020 09:26:39.776,0.05,1.49,17.51
LINE1,01-10-2020 09:27:35.100,,1.8,
LINE1,01-10-2020 09:27:36.100,,1.48,
LINE1,01-10-2020 09:27:39.775,0.05,1.57,17.52
LINE1,01-10-2020 09:27:51.100,,1.35,
LINE1,01-10-2020 09:27:53.100,,1.59,
LINE1,01-10-2020 09:27:56.100,,1.36,
LINE1,01-10-2020 09:27:57.100,,1.72,
LINE1,01-10-2020 09:28:00.100,,1.5,
LINE1,01-10-2020 09:28:39.777,0.05,1.53,17.4
LINE1,01-10-2020 09:29:03.100,,1.33,
LINE1,01-10-2020 09:29:03.600,,1.61,
LINE1,01-10-2020 09:29:06.100,,1.32,
LINE1,01-10-2020 09:29:07.100,,1.64,
LINE1,01-10-2020 09:29:22.100,,1.43,
LINE1,01-10-2020 09:29:39.777,0.05,1.46,17.28
LINE1,01-10-2020 09:29:53.101,,,17.5
LINE1,01-10-2020 09:29:55.101,,,17.28
LINE1,01-10-2020 09:30:39.775,0.05,1.53,17.34
LINE1,01-10-2020 09:31:39.777,0.05,1.61,17.34
LINE1,01-10-2020 09:31:53.605,,1.35,
LINE1,01-10-2020 09:31:54.600,,1.64,
LINE1,01-10-2020 09:32:30.600,,1.44,
LINE1,01-10-2020 09:32:34.600,,1.66,
LINE1,01-10-2020 09:32:36.601,,1.44,
LINE1,01-10-2020 09:32:39.776,0.05,1.52,17.3
LINE1,01-10-2020 09:33:39.777,0.05,1.61,17.28
LINE1,01-10-2020 09:33:48.600,,1.38,
LINE1,01-10-2020 09:33:49.600,,1.61,
LINE1,01-10-2020 09:33:50.600,,1.39,
LINE1,01-10-2020 09:33:53.600,,1.6,
LINE1,01-10-2020 09:34:14.600,,1.39,
LINE1,01-10-2020 09:34:18.100,,1.64,
LINE1,01-10-2020 09:34:39.776,0.05,1.63,17.17
LINE1,01-10-2020 09:34:42.600,,1.37,
LINE1,01-10-2020 09:34:47.600,,1.63,
LINE1,01-10-2020 09:35:12.600,,1.39,
LINE1,01-10-2020 09:35:17.600,,1.62,
LINE1,01-10-2020 09:35:29.601,,1.34,
LINE1,01-10-2020 09:35:30.600,,1.69,
LINE1,01-10-2020 09:35:39.777,0.05,1.49,17.28
LINE1,01-10-2020 09:36:39.776,0.05,1.62,17.29
LINE1,01-10-2020 09:36:47.100,,1.42,
LINE1,01-10-2020 09:36:53.600,,1.62,
LINE1,01-10-2020 09:37:00.601,,,17.07
LINE1,01-10-2020 09:37:07.601,,,17.28
LINE1,01-10-2020 09:37:28.602,,1.38,
LINE1,01-10-2020 09:37:29.602,,1.6,
LINE1,01-10-2020 09:37:39.776,0.05,1.59,17.18
LINE1,01-10-2020 09:38:39.776,0.05,1.5,17.13
LINE1,01-10-2020 09:39:39.775,0.05,1.61,17.12
LINE1,01-10-2020 09:40:39.776,0.05,1.58,17.07
LINE1,01-10-2020 09:40:41.100,,1.34,
LINE1,01-10-2020 09:40:42.100,,1.58,
LINE1,01-10-2020 09:41:39.776,0.05,1.6,17.07
LINE1,01-10-2020 09:42:33.100,,1.39,
LINE1,01-10-2020 09:42:34.600,,1.59,
LINE1,01-10-2020 09:42:39.777,0.05,1.58,17.07
LINE1,01-10-2020 09:43:33.100,,1.37,
LINE1,01-10-2020 09:43:34.100,,1.67,
LINE1,01-10-2020 09:43:39.777,0.05,1.47,16.99
LINE1,01-10-2020 09:44:39.777,0.05,1.5,16.96
LINE1,01-10-2020 09:45:39.776,0.05,1.59,16.91
LINE1,01-10-2020 09:46:09.100,,1.39,
LINE1,01-10-2020 09:46:12.101,,1.6,
LINE1,01-10-2020 09:46:39.776,0.05,1.55,16.9
LINE1,01-10-2020 09:47:39.777,0.05,1.51,16.84
LINE1,01-10-2020 09:48:39.775,0.05,1.57,16.85
LINE1,01-10-2020 09:49:03.600,,1.28,
LINE1,01-10-2020 09:49:04.601,,1.51,
LINE1,01-10-2020 09:49:39.776,0.05,1.7,16.86
LINE1,01-10-2020 09:49:41.600,,1.43,
LINE1,01-10-2020 09:49:46.600,,1.66,
LINE1,01-10-2020 09:50:32.600,,1.46,
LINE1,01-10-2020 09:50:39.775,0.05,1.6,16.75
LINE1,01-10-2020 09:51:30.605,,1.34,
LINE1,01-10-2020 09:51:31.605,,1.6,
LINE1,01-10-2020 09:51:39.776,0.05,1.5,16.74
LINE1,01-10-2020 09:52:39.777,0.05,1.59,16.74
LINE1,01-10-2020 09:53:39.776,0.05,1.58,16.68
LINE1,01-10-2020 09:54:13.100,,1.33,
LINE1,01-10-2020 09:54:14.600,,1.58,
LINE1,01-10-2020 09:54:39.776,0.05,1.55,16.65
LINE1,01-10-2020 09:55:39.775,0.05,1.58,16.64
LINE1,01-10-2020 09:55:41.100,,1.37,
LINE1,01-10-2020 09:55:42.100,,1.58,
LINE1,01-10-2020 09:56:20.600,,1.36,
LINE1,01-10-2020 09:56:24.100,,1.62,
LINE1,01-10-2020 09:56:26.100,,1.4,
LINE1,01-10-2020 09:56:33.100,,1.65,
LINE1,01-10-2020 09:56:39.776,0.05,1.45,16.52
LINE1,01-10-2020 09:57:16.601,,1.66,
LINE1,01-10-2020 09:57:35.104,,1.4,
LINE1,01-10-2020 09:57:39.775,0.05,1.63,16.63
LINE1,01-10-2020 09:57:40.104,,1.37,
LINE1,01-10-2020 09:57:41.104,,1.62,
LINE1,01-10-2020 09:57:50.105,,1.37,
LINE1,01-10-2020 09:57:52.105,,1.58,
LINE1,01-10-2020 09:58:39.776,0.05,1.5,16.52
LINE1,01-10-2020 09:59:39.777,0.05,1.58,16.52
LINE1,01-10-2020 10:00:39.777,0.05,1.63,16.51
LINE1,01-10-2020 10:00:56.100,,1.4,
LINE1,01-10-2020 10:00:57.100,,1.6,
LINE1,01-10-2020 10:00:59.100,,1.36,
LINE1,01-10-2020 10:01:00.100,,1.7,
LINE1,01-10-2020 10:01:14.100,,1.48,
LINE1,01-10-2020 10:01:39.776,0.05,1.5,16.41
LINE1,01-10-2020 10:01:52.100,,1.71,
LINE1,01-10-2020 10:01:53.100,,1.49,
LINE1,01-10-2020 10:02:39.776,0.05,1.46,16.41
LINE1,01-10-2020 10:03:00.600,,1.66,
LINE1,01-10-2020 10:03:17.600,,1.31,
LINE1,01-10-2020 10:03:18.600,,1.62,
LINE1,01-10-2020 10:03:39.776,0.05,1.52,16.41
LINE1,01-10-2020 10:04:39.775,0.05,1.57,16.32
LINE1,01-10-2020 10:04:50.605,,1.31,
LINE1,01-10-2020 10:04:51.605,,1.52,
LINE1,01-10-2020 10:04:57.605,,1.31,
LINE1,01-10-2020 10:04:58.605,,1.57,
LINE1,01-10-2020 10:05:09.605,,1.32,
LINE1,01-10-2020 10:05:10.605,,1.66,
LINE1,01-10-2020 10:05:12.605,,1.46,
LINE1,01-10-2020 10:05:31.588,,1.67,
LINE1,01-10-2020 10:05:39.777,0.05,1.55,16.36
LINE1,01-10-2020 10:05:59.588,,1.33,
LINE1,01-10-2020 10:06:00.588,,1.59,
LINE1,01-10-2020 10:06:11.588,,1.28,
LINE1,01-10-2020 10:06:12.088,,1.57,
LINE1,01-10-2020 10:06:36.589,,1.36,
LINE1,01-10-2020 10:06:37.588,,1.56,
LINE1,01-10-2020 10:06:39.776,0.05,1.52,16.4
LINE1,01-10-2020 10:07:39.776,0.05,1.54,16.3
LINE1,01-10-2020 10:08:39.776,0.05,1.54,16.25
LINE1,01-10-2020 10:08:55.088,,1.28,
LINE1,01-10-2020 10:08:56.088,,1.58,
LINE1,01-10-2020 10:09:39.776,0.05,1.54,16.25
LINE1,01-10-2020 10:10:29.088,,1.28,
LINE1,01-10-2020 10:10:30.089,,1.65,
LINE1,01-10-2020 10:10:35.089,,1.4,
LINE1,01-10-2020 10:10:37.089,,1.64,
LINE1,01-10-2020 10:10:39.776,0.05,1.52,16.42
LINE1,01-10-2020 10:11:31.095,,,16.21
LINE1,01-10-2020 10:11:39.776,0.05,1.62,16.25
LINE1,01-10-2020 10:12:15.088,,1.39,
LINE1,01-10-2020 10:12:16.088,,1.62,
LINE1,01-10-2020 10:12:39.776,0.05,1.5,16.21
LINE1,01-10-2020 10:13:39.776,0.05,1.53,16.2
LINE1,01-10-2020 10:14:24.088,,1.25,
LINE1,01-10-2020 10:14:25.088,,1.71,
LINE1,01-10-2020 10:14:26.088,,1.43,
LINE1,01-10-2020 10:14:39.777,0.05,1.53,16.2
LINE1,01-10-2020 10:15:39.776,0.05,1.4,16.2
LINE1,01-10-2020 10:15:40.088,,1.62,
LINE1,01-10-2020 10:16:29.588,,1.41,
LINE1,01-10-2020 10:16:30.588,,1.64,
LINE1,01-10-2020 10:16:39.777,0.05,1.58,16.1
LINE1,01-10-2020 10:16:51.588,,1.3,
LINE1,01-10-2020 10:16:52.588,,1.66,
LINE1,01-10-2020 10:17:13.589,,1.36,
LINE1,01-10-2020 10:17:15.589,,1.65,
LINE1,01-10-2020 10:17:31.591,,1.41,
LINE1,01-10-2020 10:17:32.591,,1.67,
LINE1,01-10-2020 10:17:34.591,,1.27,
LINE1,01-10-2020 10:17:35.591,,1.66,
LINE1,01-10-2020 10:17:39.777,0.05,1.56,16.1
LINE1,01-10-2020 10:17:39.782,,1.35,
LINE1,01-10-2020 10:17:40.592,,1.63,
LINE1,01-10-2020 10:17:59.593,,1.32,
LINE1,01-10-2020 10:18:00.593,,1.66,
LINE1,01-10-2020 10:18:15.593,,1.45,
LINE1,01-10-2020 10:18:39.775,0.05,1.65,16.02
LINE1,01-10-2020 10:18:51.588,,1.43,
LINE1,01-10-2020 10:18:52.588,,1.68,
LINE1,01-10-2020 10:18:53.588,,1.47,
LINE1,01-10-2020 10:19:39.777,0.05,1.52,15.98
LINE1,01-10-2020 10:19:42.588,,1.24,
LINE1,01-10-2020 10:19:43.588,,1.63,
LINE1,01-10-2020 10:20:08.088,,1.42,
LINE1,01-10-2020 10:20:29.588,,1.62,
LINE1,01-10-2020 10:20:39.775,0.05,1.55,15.98
LINE1,01-10-2020 10:21:39.776,0.05,1.56,15.88
LINE1,01-10-2020 10:22:39.776,0.05,1.58,15.83
LINE1,01-10-2020 10:23:36.589,,1.37,
LINE1,01-10-2020 10:23:37.588,,1.59,
LINE1,01-10-2020 10:23:39.776,0.05,1.59,15.78
LINE1,01-10-2020 10:24:39.776,0.05,1.6,15.77
LINE1,01-10-2020 10:25:10.093,,1.34,
LINE1,01-10-2020 10:25:11.093,,1.66,
LINE1,01-10-2020 10:25:31.088,,1.4,
LINE1,01-10-2020 10:25:32.088,,1.65,
LINE1,01-10-2020 10:25:36.088,,1.39,
LINE1,01-10-2020 10:25:37.088,,1.73,
LINE1,01-10-2020 10:25:39.775,0.04,1.62,15.77
LINE1,01-10-2020 10:25:55.088,,1.39,
LINE1,01-10-2020 10:25:57.088,,1.62,
LINE1,01-10-2020 10:26:39.777,0.04,1.57,15.67
LINE1,01-10-2020 10:27:39.775,0.04,1.46,15.68
LINE1,01-10-2020 10:28:09.088,,1.7,
LINE1,01-10-2020 10:28:12.088,,1.48,
LINE1,01-10-2020 10:28:39.777,0.05,1.57,15.6
LINE1,01-10-2020 10:28:43.088,,1.36,
LINE1,01-10-2020 10:28:44.088,,1.57,
LINE1,01-10-2020 10:29:19.088,,1.33,
LINE1,01-10-2020 10:29:20.088,,1.59,
LINE1,01-10-2020 10:29:37.088,,1.32,
LINE1,01-10-2020 10:29:39.775,0.05,1.58,15.61
LINE1,01-10-2020 10:30:39.777,0.04,1.61,15.56
LINE1,01-10-2020 10:30:52.091,,1.41,
LINE1,01-10-2020 10:31:08.093,,1.66,
LINE1,01-10-2020 10:31:39.777,0.05,1.49,15.56
LINE1,01-10-2020 10:32:03.088,,1.71,
LINE1,01-10-2020 10:32:05.088,,1.44,
LINE1,01-10-2020 10:32:26.088,,1.7,
LINE1,01-10-2020 10:32:32.588,,1.42,
LINE1,01-10-2020 10:32:36.588,,1.62,
LINE1,01-10-2020 10:32:37.588,,1.38,
LINE1,01-10-2020 10:32:39.775,0.04,1.63,15.55
LINE1,01-10-2020 10:32:40.588,,1.42,
LINE1,01-10-2020 10:32:47.588,,1.64,
LINE1,01-10-2020 10:32:50.588,,1.42,
LINE1,01-10-2020 10:32:51.588,,1.65,
LINE1,01-10-2020 10:33:17.588,,1.32,
LINE1,01-10-2020 10:33:18.588,,1.64,
LINE1,01-10-2020 10:33:23.588,,1.42,
LINE1,01-10-2020 10:33:24.588,,1.66,
LINE1,01-10-2020 10:33:39.777,0.04,1.53,15.57
LINE1,01-10-2020 10:34:39.776,0.04,1.47,15.55
LINE1,01-10-2020 10:35:39.777,0.05,1.52,15.56
LINE1,01-10-2020 10:36:39.776,0.04,1.5,15.62
LINE1,01-10-2020 10:37:39.776,0.04,1.44,15.56
LINE1,01-10-2020 10:37:42.593,,1.68,
LINE1,01-10-2020 10:37:56.093,,1.43,
LINE1,01-10-2020 10:37:58.093,,1.65,
LINE1,01-10-2020 10:38:06.594,,1.43,
LINE1,01-10-2020 10:38:30.594,,1.66,
LINE1,01-10-2020 10:38:35.588,,1.44,
LINE1,01-10-2020 10:38:36.594,,1.64,
LINE1,01-10-2020 10:38:39.776,0.05,1.59,15.56
LINE1,01-10-2020 10:39:39.776,0.04,1.58,15.56
LINE1,01-10-2020 10:39:51.589,,1.28,
LINE1,01-10-2020 10:39:52.588,,1.61,
LINE1,01-10-2020 10:40:20.588,,1.38,
LINE1,01-10-2020 10:40:24.588,,1.66,
LINE1,01-10-2020 10:40:34.588,,1.46,
LINE1,01-10-2020 10:40:39.777,0.05,1.53,15.55
LINE1,01-10-2020 10:41:39.776,0.04,1.39,15.56
LINE1,01-10-2020 10:41:39.781,,1.66,
LINE1,01-10-2020 10:41:43.588,,1.41,
LINE1,01-10-2020 10:41:45.588,,1.78,
LINE1,01-10-2020 10:41:47.088,,1.57,
LINE1,01-10-2020 10:42:01.089,,,15.34
LINE1,01-10-2020 10:42:16.089,,,15.12
LINE1,01-10-2020 10:42:33.089,,,14.91
LINE1,01-10-2020 10:42:39.777,0.04,1.54,14.9
LINE1,01-10-2020 10:42:53.089,,,14.69
LINE1,01-10-2020 10:43:10.088,,1.31,
LINE1,01-10-2020 10:43:11.088,,1.56,
LINE1,01-10-2020 10:43:28.089,,,14.91
LINE1,01-10-2020 10:43:33.089,,,15.12
LINE1,01-10-2020 10:43:37.589,,,15.38
LINE1,01-10-2020 10:43:39.775,0.05,1.63,15.39
LINE1,01-10-2020 10:43:41.088,,1.32,
LINE1,01-10-2020 10:43:42.588,,1.55,
LINE1,01-10-2020 10:43:42.590,,,15.61
LINE1,01-10-2020 10:43:46.089,,,15.82
LINE1,01-10-2020 10:43:52.090,,,16.07
LINE1,01-10-2020 10:43:56.090,,,16.31
LINE1,01-10-2020 10:44:01.591,,,16.53
LINE1,01-10-2020 10:44:09.592,,,16.74
LINE1,01-10-2020 10:44:25.594,,,16.95
LINE1,01-10-2020 10:44:39.777,0.05,1.52,17.07
LINE1,01-10-2020 10:45:39.776,0.05,1.65,17.08
LINE1,01-10-2020 10:45:44.088,,1.39,
LINE1,01-10-2020 10:45:52.088,,1.66,
LINE1,01-10-2020 10:45:58.088,,1.45,
LINE1,01-10-2020 10:46:22.088,,1.68,
LINE1,01-10-2020 10:46:30.088,,1.46,
LINE1,01-10-2020 10:46:39.777,0.05,1.42,17.07
LINE1,01-10-2020 10:46:40.088,,1.65,
LINE1,01-10-2020 10:46:46.088,,1.43,
LINE1,01-10-2020 10:47:13.088,,1.67,
LINE1,01-10-2020 10:47:14.088,,1.38,
LINE1,01-10-2020 10:47:17.088,,1.59,
LINE1,01-10-2020 10:47:39.776,0.05,1.56,17.07
LINE1,01-10-2020 10:48:03.088,,1.33,
LINE1,01-10-2020 10:48:04.088,,1.75,
LINE1,01-10-2020 10:48:07.088,,1.5,
LINE1,01-10-2020 10:48:39.775,0.05,1.54,17.07
LINE1,01-10-2020 10:48:47.088,,1.31,
LINE1,01-10-2020 10:48:49.088,,1.62,
LINE1,01-10-2020 10:48:55.089,,1.33,
LINE1,01-10-2020 10:48:56.088,,1.62,
LINE1,01-10-2020 10:49:39.777,0.05,1.42,17.07
LINE1,01-10-2020 10:49:48.088,,1.68,
LINE1,01-10-2020 10:49:54.088,,1.47,
LINE1,01-10-2020 10:50:19.088,,1.69,
LINE1,01-10-2020 10:50:20.088,,1.44,
LINE1,01-10-2020 10:50:39.776,0.05,1.61,17.12
LINE1,01-10-2020 10:50:43.090,,1.4,
LINE1,01-10-2020 10:50:46.090,,1.61,
LINE1,01-10-2020 10:51:39.777,0.05,1.63,17.18
LINE1,01-10-2020 10:52:07.588,,1.31,
LINE1,01-10-2020 10:52:08.588,,1.52,
LINE1,01-10-2020 10:52:39.775,0.05,1.5,17.26
LINE1,01-10-2020 10:52:49.588,,1.3,
LINE1,01-10-2020 10:52:50.588,,1.72,
LINE1,01-10-2020 10:52:52.588,,1.49,
LINE1,01-10-2020 10:53:04.588,,1.69,
LINE1,01-10-2020 10:53:10.588,,1.48,
LINE1,01-10-2020 10:53:39.777,0.05,1.49,17.29
LINE1,01-10-2020 10:54:30.588,,1.74,
LINE1,01-10-2020 10:54:37.588,,1.48,
LINE1,01-10-2020 10:54:39.776,0.05,1.53,17.3
LINE1,01-10-2020 10:55:39.775,0.05,1.43,17.33
LINE1,01-10-2020 10:55:50.088,,1.63,
LINE1,01-10-2020 10:55:56.589,,1.43,
LINE1,01-10-2020 10:56:01.589,,1.63,
LINE1,01-10-2020 10:56:13.588,,1.42,
LINE1,01-10-2020 10:56:39.777,0.05,1.45,17.34
LINE1,01-10-2020 10:56:54.088,,1.66,
LINE1,01-10-2020 10:56:59.088,,1.43,
LINE1,01-10-2020 10:57:17.589,,1.63,
LINE1,01-10-2020 10:57:39.775,0.05,1.56,17.4
LINE1,01-10-2020 10:58:39.776,0.05,1.45,17.39
LINE1,01-10-2020 10:58:52.088,,1.65,
LINE1,01-10-2020 10:58:57.088,,1.37,
LINE1,01-10-2020 10:58:58.088,,1.58,
LINE1,01-10-2020 10:59:39.775,0.05,1.51,17.5
LINE1,01-10-2020 11:00:39.776,0.05,1.62,17.57
LINE1,01-10-2020 11:00:58.088,,1.33,
LINE1,01-10-2020 11:00:59.088,,1.66,
LINE1,01-10-2020 11:01:14.588,,1.42,
LINE1,01-10-2020 11:01:39.776,0.05,1.57,17.5
LINE1,01-10-2020 11:02:39.776,0.05,1.56,17.5
LINE1,01-10-2020 11:03:39.777,0.05,1.61,17.51
LINE1,01-10-2020 11:04:20.092,,1.35,
LINE1,01-10-2020 11:04:22.092,,1.6,
LINE1,01-10-2020 11:04:39.775,0.05,1.54,17.51
LINE1,01-10-2020 11:05:39.777,0.05,1.59,17.49
LINE1,01-10-2020 11:05:55.082,,1.32,
LINE1,01-10-2020 11:05:56.082,,1.64,
LINE1,01-10-2020 11:06:04.582,,1.42,
LINE1,01-10-2020 11:06:39.775,0.05,1.6,17.51
LINE1,01-10-2020 11:06:45.582,,1.4,
LINE1,01-10-2020 11:06:49.582,,1.67,
LINE1,01-10-2020 11:07:30.582,,1.29,
LINE1,01-10-2020 11:07:31.582,,1.64,
LINE1,01-10-2020 11:07:39.777,0.05,1.59,17.5
LINE1,01-10-2020 11:08:14.582,,1.38,
LINE1,01-10-2020 11:08:15.082,,1.63,
LINE1,01-10-2020 11:08:39.775,0.05,1.61,17.5
LINE1,01-10-2020 11:08:40.582,,1.29,
LINE1,01-10-2020 11:08:41.582,,1.7,
LINE1,01-10-2020 11:08:59.082,,1.47,
LINE1,01-10-2020 11:09:39.776,0.05,1.49,17.62
LINE1,01-10-2020 11:10:28.582,,1.69,
LINE1,01-10-2020 11:10:35.583,,1.48,
LINE1,01-10-2020 11:10:39.777,0.05,1.57,17.55
LINE1,01-10-2020 11:11:39.775,0.05,1.58,17.56
LINE1,01-10-2020 11:12:39.777,0.05,1.58,17.73
LINE1,01-10-2020 11:12:43.083,,,17.53
LINE1,01-10-2020 11:12:45.083,,,17.73
LINE1,01-10-2020 11:13:32.082,,1.29,
LINE1,01-10-2020 11:13:33.082,,1.68,
LINE1,01-10-2020 11:13:39.776,0.05,1.63,17.61
LINE1,01-10-2020 11:13:47.082,,1.31,
LINE1,01-10-2020 11:13:48.082,,1.61,
LINE1,01-10-2020 11:14:26.082,,1.41,
LINE1,01-10-2020 11:14:27.082,,1.68,
LINE1,01-10-2020 11:14:32.082,,1.46,
LINE1,01-10-2020 11:14:39.776,0.05,1.67,17.73
LINE1,01-10-2020 11:15:04.082,,1.44,
LINE1,01-10-2020 11:15:25.082,,1.65,
LINE1,01-10-2020 11:15:30.082,,1.35,
LINE1,01-10-2020 11:15:31.082,,1.56,
LINE1,01-10-2020 11:15:39.775,0.05,1.53,17.73
LINE1,01-10-2020 11:16:39.776,0.05,1.43,17.73
LINE1,01-10-2020 11:16:55.082,,1.66,
LINE1,01-10-2020 11:16:57.082,,1.39,
LINE1,01-10-2020 11:16:58.082,,1.65,
LINE1,01-10-2020 11:17:36.085,,1.34,
LINE1,01-10-2020 11:17:37.086,,1.62,
LINE1,01-10-2020 11:17:39.776,0.05,1.6,17.77
LINE1,01-10-2020 11:17:47.087,,1.38,
LINE1,01-10-2020 11:17:49.087,,1.64,
LINE1,01-10-2020 11:17:52.088,,1.42,
LINE1,01-10-2020 11:17:53.087,,1.65,
LINE1,01-10-2020 11:18:22.088,,1.45,
LINE1,01-10-2020 11:18:25.087,,1.65,
LINE1,01-10-2020 11:18:39.776,0.05,1.58,17.83
LINE1,01-10-2020 11:19:05.082,,1.34,
LINE1,01-10-2020 11:19:06.082,,1.63,
LINE1,01-10-2020 11:19:33.082,,1.42,
LINE1,01-10-2020 11:19:39.777,0.05,1.59,17.87
LINE1,01-10-2020 11:20:39.775,0.05,1.59,17.84
